,Ticker,Date,Followers,pct_change,pct_change_week,pct_change_daily
402,HCSG,2023-09-20,28529,0.024542458453114,0.007010901952542001,0.003505328098718
403,FSLY,2023-09-20,28414,0.2965054712319,0.042250545736211,0.007039279177822001
404,TRU,2023-09-20,28252,0.191502943471167,0.03186630315477,-0.017694730509254002
405,ANSS,2023-09-20,28182,0.256136606189972,0.110120422009885,0.024844720496886002
406,AA,2023-09-20,27826,0.003593890386333,-0.025150001796425,-0.010780121456033001
407,KIRK,2023-09-20,27765,-0.079173714326841,-0.0036015270474690003,-0.018005041411595
408,IDEX,2023-09-20,27631,-0.29589001551618704,-0.0072377230123430005,0.010858549297809
409,ARW,2023-09-20,27548,-0.032659578328553006,0.003630159363998,0.003630159363998
410,AYX,2023-09-20,27218,0.022049095987064,0.0073486184597230005,-0.00367390425805
411,PBI,2023-09-20,27212,-0.084450156049198,-0.029390154298314004,-0.011023332720927
412,BKE,2023-09-20,27158,-0.117690327326225,-0.018407392408792002,0.007364854912350001
413,NWSA,2023-09-20,26847,-0.148770781418528,-0.040956139697667,-0.0074490670043610005
414,LC,2023-09-20,26794,-0.055951359618033006,0.007464914899979001,0.0037323181427900004
415,CTVA,2023-09-20,26621,0.616070753647291,0.210803689064565,0.030060496749717003
416,TTGT,2023-09-20,26617,0.184432399879553,0.022547067002376003,0.007514559458954
417,EQIX,2023-09-20,26464,-0.0037785754770420002,-0.064196971413466,-0.01889002229023
418,PBPB,2023-09-20,26418,-0.23413897280967202,-0.041620946687348004,-0.022706630336055002
419,CSIQ,2023-09-20,26181,0.59942363112393,0.176009183087822,0.026744097195696002
420,LOVE,2023-09-20,26169,14.6405572348535,-0.16785564414603102,-0.019102926568348
421,GWW,2023-09-20,26146,0.141713585353709,0.034433944217005005,-0.011472714061722001
422,PD,2023-09-20,26144,-0.07262164124909301,-0.034412878063705,-0.022944550669212003
423,TNET,2023-09-20,26053,-0.14564409183243102,-0.0038381822368920003,-0.011513662879947002
424,MSCI,2023-09-20,25992,0.709054980820634,0.08085942012243601,-0.007694083249976001
425,CCL,2023-09-20,25916,0.356257744733579,0.057912821898775,-0.007716644802835001
426,CIA,2023-09-20,25893,0.18184632051381203,0.0077246919779170005,0.0038621968175380004
427,CRIS,2023-09-20,25569,-0.46712600724044806,-0.11719207781554201,-0.04690981587897
428,HSIC,2023-09-20,25544,-0.023483365949117003,0.003914966918538001,0.003914966918538001
429,CVE,2023-09-20,25417,0.21290856759848,0.059050468467059004,0.011804517195246
430,STN,2023-09-20,25331,0.102746492787986,0.039492911022476006,0.007896087488656
431,QMCO,2023-09-20,25321,-0.023690133059584003,0.019750355506409002,0.0
432,FIVE,2023-09-20,25005,-0.031983368648302,-0.011996161228411,-0.00399904023034
433,DLR,2023-09-20,24671,0.008107341197449,-0.05671460401053201,-0.020262603339271
434,FI,2023-09-20,24660,0.14619883040936102,0.008110957904139,-0.024324981756263003
435,CSSE,2023-09-20,24058,-0.11625010379473501,-0.037395603939005005,-0.016623722051367
436,RHI,2023-09-20,23998,-0.041652782405865,-0.029160591543431,0.0
437,LOCO,2023-09-20,23694,-0.054836124351453006,0.021106842838447,0.004220655889919001
438,LRCX,2023-09-20,23574,0.084911267725229,0.025458248472509003,-0.008483203257547001
439,IHRT,2023-09-20,23471,-0.004260395364685,0.025569997869157,-0.004260395364685
440,EFX,2023-09-20,23457,0.05545128817607801,-0.008525512596446001,-0.004262938016885
441,TUP,2023-09-20,23450,-0.042625745950553004,-0.046886321981165005,-0.012791540527867
442,SABR,2023-09-20,23418,0.076923076923085,0.017083796019479,-0.017077960891465002
443,TWST,2023-09-20,23349,0.8334772845050911,0.46037346183633904,0.029988861280094002
444,KEY,2023-09-20,23330,-0.107043459644618,-0.08137393464388,-0.034278858514014
445,HST,2023-09-20,23329,-0.23093700551682902,-0.05569359952017901,-0.042846737220958005
446,AWRE,2023-09-20,23246,-0.060189165950130005,-0.03870135454741,-0.034402683409307
447,VERI,2023-09-20,23109,-0.108066049969746,-0.05622351007698,-0.0043271311120690005
448,TTEK,2023-09-20,23080,0.021668472372704,0.004332943368434,-0.012996577567903001
449,ECL,2023-09-20,22993,0.069634852243538,0.034805307809437004,0.021750478510518003
450,CAG,2023-09-20,22625,-0.013257910553299002,-0.035346617770515,-0.013257910553299002
451,TRUP,2023-09-20,22605,-0.079565044423812,-0.022114108801418002,-0.008846817357455001
452,JAKK,2023-09-20,22543,0.23566029346375703,0.05770084332001801,0.0
453,HBAN,2023-09-20,22491,-0.18196342978874502,-0.008891655181608001,-0.035557135872710005
454,MMAT,2023-09-20,22470,0.0,0.10692328254478,-0.017798344753938003
455,MMI,2023-09-20,22341,0.16588952654232902,0.031342347989604,-0.004475875033571
456,G,2023-09-20,22210,0.35243086932947904,0.135256988277721,0.036032789838746006
457,OTEX,2023-09-20,22093,0.31329458772249,0.08154020385051601,-0.013577118030416
458,MCK,2023-09-20,22090,0.00905469032959,-0.022629554197783,-0.013578961662064001
459,GIB,2023-09-20,22012,0.11825707268262602,0.040903513157286006,0.004543182953975
460,KGC,2023-09-20,21966,0.077452275730105,0.027322404371577003,0.00910580950646
461,ENR,2023-09-20,21922,0.009124087591239,-0.0045614195137480005,-0.03647970816234
462,KHC,2023-09-20,21888,0.068577698532434,0.054854635216683004,0.0
463,NXGN,2023-09-20,21636,0.143485304327706,0.027739251040226003,0.013867702121750002
464,CDZI,2023-09-20,21515,0.7681139056718631,0.093044894161442,0.009296704318328
465,CNI,2023-09-20,21511,0.373291027016931,0.14898272731505,0.051162790697678005
466,LHX,2023-09-20,21462,0.5528485757121391,0.11195074167367201,0.0
467,TPG,2023-09-20,21281,0.042309138773966005,0.047012364251797,0.0
468,RBA,2023-09-20,21275,0.098804930836538,0.047025628967789,-0.004700131603685
469,OMC,2023-09-20,21100,0.009479571523374001,-0.004739111890428,-0.014215988248111001
470,TORO,2023-09-20,21090,0.099672504627657,-0.033180072996164,-0.00474135887345
471,TTC,2023-09-20,21090,0.099672504627657,-0.033180072996164,-0.00474135887345
472,BIOL,2023-09-20,21014,-0.071330068001329,-0.023788001332125,-0.009516558812328001
473,SNPS,2023-09-20,20894,0.365068690556258,0.21583769005708603,0.043093129039983004
474,AN,2023-09-20,20876,-0.033520088109950004,-0.028732879992332,-0.02394521335185
475,POR,2023-09-20,20783,0.27017899358325903,0.163863318714164,-0.033670033670030006
476,EMR,2023-09-20,20612,0.111710136480636,0.04368295879240101,0.009704027171286001
477,GMBL,2023-09-20,20556,-0.189366351056086,-0.068060281964021,-0.00486452303352
478,CZR,2023-09-20,20521,0.455257489719996,0.20508813906929801,0.014621308119688
479,ETR,2023-09-20,20502,0.18079648179818403,0.024393813728829,-0.029256875365713003
480,SWI,2023-09-20,20481,-0.073185011709597,0.0,0.0048828124999950005
481,BLDP,2023-09-20,20429,-0.024469022217876002,0.039175358699372005,-0.004894762604013001
482,U,2023-09-20,20410,0.166862976050264,0.08826990976853401,-0.019594396002742
483,EXC,2023-09-20,20119,-0.08938769429408501,-0.059609557399031,-0.024845955078511003
484,TRUE,2023-09-20,20100,0.02488181139586,-0.049726504226754,-0.009949258780217001
485,MBUU,2023-09-20,19733,-0.055713128038903006,-0.010134279199391001,0.010136333688115002
486,BCOV,2023-09-20,19602,-0.117197452229301,-0.030599755201954,-0.010201999591918
487,ALG,2023-09-20,19593,0.11241122068366101,0.061283897655894,-0.025512807429328002
488,PRCH,2023-09-20,19522,-0.11767715528268101,-0.030725112658747004,-0.0051221636019
489,TTD,2023-09-20,19173,0.28768699654775404,0.05218389604968401,-0.015644555694616
490,IZEA,2023-09-20,19134,-0.10963194988253801,-0.036570712084005,-0.015676438313216003
491,APTV,2023-09-20,19007,0.34845045140172703,0.021049308003995,0.0
492,WAT,2023-09-20,18958,0.026381047855217003,-0.026367136001692004,-0.021094821221390003
493,DT,2023-09-20,18707,0.128459026922867,0.053484516232549004,0.01069232825448
