,Ticker,App,Created,Publisher,Rating,Count,Time
1206,TVTY,GTO Scan,2018-07-04,"Tivity Health, Inc.",1.0,1,2023-10-17
1207,TWI,Titan Pneus,2019-12-07,"Titan International, Inc.",0.0,0,2023-10-17
1208,TWLO,Twilio Frontline,2021-05-11,"Twilio, Inc.",4.5,16,2023-10-17
1209,TWOU,Digital Campus - Powered by 2U,2021-05-21,"2U, Inc.",3.7692300000000003,26,2023-10-17
1210,TXN,BA II Plus™ Financial Calc,2009-09-15,Texas Instruments,2.63551,107,2023-10-17
1211,TXN,TI SensorTag,2012-09-10,Texas Instruments,3.2,5,2023-10-17
1212,TXN,TI SimpleLink™ Starter,2016-05-26,Texas Instruments,1.8,5,2023-10-17
1213,TXN,SimpleLink™ Wi-Fi® Starter Pro,2016-05-10,Texas Instruments,1.0,3,2023-10-17
1214,TXRH,Texas Roadhouse Mobile,2016-07-05,"TEXAS ROADHOUSE HOLDINGS, LLC",4.91371,294236,2023-10-17
1215,TXRH,TXRH Event,2023-02-11,"TEXAS ROADHOUSE HOLDINGS, LLC",0.0,0,2023-10-17
1216,TXT,Textron Aviation 1View,2017-08-01,Textron Inc.,3.07143,14,2023-10-17
1217,TXT,Textron Aviation Service,2012-10-05,Textron Inc.,4.5,8,2023-10-17
1218,TXT,Textron Aviation Cabin,2015-01-06,Textron Inc.,5.0,3,2023-10-17
1219,TYL,Tyler SIS Student 360,2015-07-30,Tyler Technologies,2.13131,1980,2023-10-17
1220,TYL,Versatrans My Stop,2015-06-01,Tyler Technologies,1.75333,900,2023-10-17
1221,TYL,Traversa Ride 360,2017-08-07,Tyler Technologies,1.4063400000000001,3406,2023-10-17
1222,TYL,Munis ESS Mobile,2017-02-23,Tyler Technologies,2.17072,41,2023-10-17
1223,TYL,Tyler Supervision,2021-02-04,Tyler Technologies,5.0,1,2023-10-17
1224,TZOO,Travelzoo Hotel & Travel Deals,2011-07-26,Travelzoo Inc.,4.85841,95473,2023-10-17
1225,TZOO,Travelzoo Merchant,2013-02-08,Travelzoo Inc.,3.2,5,2023-10-17
1226,UAA,Under Armour,2016-06-07,"Under Armour, Inc.",4.80299,68728,2023-10-17
1227,UAA,Map My Run by Under Armour,2008-10-14,"Under Armour, Inc.",4.82686,658056,2023-10-17
1228,UAA,Map My Walk by Under Armour,2011-04-29,"Under Armour, Inc.",4.81911,392023,2023-10-17
1229,UAA,Map My Ride by Under Armour,2008-10-14,"Under Armour, Inc.",4.82219,218696,2023-10-17
1230,UAA,Map My Run by Under Armour,2008-10-14,"Under Armour, Inc.",4.82686,658056,2023-10-17
1231,UBER,Uber - Request a ride,2010-05-21,"Uber Technologies, Inc.",4.87632,7265111,2023-10-17
1232,UBER,Uber Eats: Food Delivery,2016-03-01,"Uber Technologies, Inc.",4.78199,7853589,2023-10-17
1233,UBER,Uber - Driver: Drive & Deliver,2016-10-18,"Uber Technologies, Inc.",4.53387,598092,2023-10-17
1234,UBER,Postmates - Food Delivery,2012-04-11,"Uber Technologies, Inc.",4.76786,1963297,2023-10-17
1235,UBER,Uber Eats Orders,2019-03-28,"Uber Technologies, Inc.",2.79589,681,2023-10-17
1236,UDR,UDR Resident,2020-01-24,"UDR, Inc.",2.2039400000000002,152,2023-10-17
1237,UEIC,One For All Setup,2015-09-16,Universal Electronics Inc.,3.69903,103,2023-10-17
1238,UEIC,Nevo Smart Phone,2014-08-27,Universal Electronics Inc.,3.66667,6,2023-10-17
1239,UEIC,One For All Assistant,2020-10-20,Universal Electronics BV,1.69737,76,2023-10-17
1240,UI,Ubiquiti WiFiman,2018-08-04,Ubiquiti Inc.,4.77623,16549,2023-10-17
1241,UI,VN Video Editor,2018-04-22,"Ubiquiti Labs, LLC",4.75469,162495,2023-10-17
1242,UI,UniFi,2015-12-01,Ubiquiti Inc.,4.55977,11728,2023-10-17
1243,UI,AmpliFi WiFi,2016-09-03,Ubiquiti Inc.,4.71729,4181,2023-10-17
1244,UI,UniFi Protect,2018-08-15,Ubiquiti Inc.,4.78782,19654,2023-10-17
1245,UIS,PSA e-Verification,2019-12-30,Unisys Corporation,0.0,0,2023-10-17
1246,UMBF,UMB Mobile,2011-07-06,UMB Financial Corporation,4.29501,2966,2023-10-17
1247,UMBF,UMB Mobile Deposit Business,2014-05-01,UMB Financial Corporation,3.83333,6,2023-10-17
1248,UMBF,UMB Commercial Card,2019-05-27,UMB Financial Corporation,2.88889,9,2023-10-17
1249,UMBF,UMB AltPro,2015-06-26,UMB Financial Corporation,5.0,3,2023-10-17
1250,UMBF,Card Center Direct,2020-07-17,UMB Financial Corporation,4.71429,7,2023-10-17
1251,UNB,UB2GO,2014-06-22,"Union Bankshares, Inc.",4.57554,417,2023-10-17
1252,UNF,UniFirst Events,2018-10-06,UniFirst Corporation,5.0,4,2023-10-17
1253,UNFI,Mobile Merchant - SUPERVALU,2014-09-02,United Natural Foods Inc.,3.03226,31,2023-10-17
1254,UNH,Sparq.,2019-11-13,UnitedHealth Group,3.41667,84,2023-10-17
1255,UNM,MyUnum for Members,2015-07-17,Unum Group,1.97872,94,2023-10-17
1256,UNM,Work @Unum,2020-08-21,Unum Group,2.66667,6,2023-10-17
1257,UNM,Unum Events,2022-07-23,Unum Group,0.0,0,2023-10-17
1258,UNM,Unum uLearn,2019-05-22,Unum Group,0.0,0,2023-10-17
1259,UNP,Union Pacific Streamliner FCU,2019-08-18,Union Pacific Streamliner Federal Credit Union,0.0,0,2023-10-17
1260,UPWK,Upwork for Freelancers,2019-01-11,Upwork Global Inc.,4.64126,42943,2023-10-17
1261,UPWK,Upwork for Clients,2019-08-29,Upwork Global Inc.,4.77006,25325,2023-10-17
1262,URBN,Urban Outfitters,2010-03-06,Urban Outfitters,4.87403,489405,2023-10-17
1263,URI,United Rentals,2014-02-06,"United Rentals, Inc.",4.8,730,2023-10-17
1264,URI,United Academy 2.0,2019-11-05,"United Rentals, Inc.",1.2857,14,2023-10-17
1265,USIO,Ｃａ－Ｇａ（カーガ）,2018-07-24,Usio Watanabe,0.0,0,2023-10-17
1266,USNA,USANA Mobile HUB,2015-03-16,USANA Health Sciences,3.73684,19,2023-10-17
1267,USNA,USANA Live,2013-07-25,USANA Health Sciences,4.5,16,2023-10-17
1268,USNA,USANA Customer Connect,2017-11-28,USANA Health Sciences,3.69231,13,2023-10-17
1269,UTHR,Remunity Pump for Remodulin,2021-01-12,United Therapeutics Corporation,4.8,5,2023-10-17
1270,VAR,Varian Mobile,2018-09-29,"Varian Medical Systems, Inc.",5.0,5,2023-10-17
1271,VAR,Varian Assist™,2018-05-12,"Varian Medical Systems, Inc.",3.0,2,2023-10-17
1272,VAR,Noona for USA,2018-11-16,Varian Medical Systems Finland Oy,2.1413,92,2023-10-17
1273,VCEL,My MACI,2021-02-14,Vericel Corporation,2.5,6,2023-10-17
1274,VCRA,Vocera Collaboration Suite,2014-02-28,"Vocera Communications, Inc.",2.0,51,2023-10-17
1275,VCRA,Vocera Secure Texting,2015-07-01,"Vocera Communications, Inc.",2.0,7,2023-10-17
1276,VCRA,Vocera Vina,2019-02-09,"Vocera Communications, Inc.",3.61111,18,2023-10-17
1277,VCRA,Vocera Care Experience,2013-05-17,"Vocera Communications, Inc.",5.0,1,2023-10-17
1278,VCYT,Veracyte,2018-01-11,"Veracyte, Inc.",3.4,5,2023-10-17
1279,VEEV,Veeva Engage,2016-11-19,Veeva Systems,4.13514,37,2023-10-17
1280,VEEV,Veeva CRM,2020-01-10,Veeva Systems,4.53659,41,2023-10-17
1281,VEEV,Veeva Events,2022-08-31,VEEVA SYSTEMS U.K. LIMITED,5.0,3,2023-10-17
1282,VEEV,Veeva Snap,2017-12-09,Veeva Systems,4.33333,6,2023-10-17
1283,VIAB,BET Experience 2020,2013-05-31,Viacom International Inc.,4.48,25,2023-10-17
1284,VIAB,Viacom Velocity Vmojis,2016-11-28,Viacom International Inc.,5.0,1,2023-10-17
1285,VIAB,SnowGlobe Music Festival 2019,2015-12-18,Viacom International Inc.,4.30769,13,2023-10-17
1286,VIAV,VIAVI Mobile Tech,2018-01-03,"Viavi Solutions, Inc.",3.66667,3,2023-10-17
1287,VIAV,PathTrak™,2014-10-15,"Viavi Solutions, Inc.",2.4,15,2023-10-17
1288,VIAV,FiberChekMOBILE,2016-06-05,"Viavi Solutions, Inc.",2.33333,6,2023-10-17
1289,VIAV,Smart Access AnyWhere,2017-05-18,"Viavi Solutions, Inc.",3.5,2,2023-10-17
1290,VIAV,T-Berd Companion,2015-09-16,"Viavi Solutions, Inc.",5.0,2,2023-10-17
1291,VICR,Vicor VIST,2019-12-03,VICOR CORPORATION,0.0,0,2023-10-17
1292,VMC,Vulcan Materials,2012-08-17,Vulcan Materials Company,3.9,10,2023-10-17
1293,VMI,365 by Prospera,2020-03-03,"Valmont Industries, Inc.",3.96296,27,2023-10-17
1294,VMI,Valley® BaseStation3™,2014-03-26,"Valmont Industries, Inc.",4.0,8,2023-10-17
1295,VMI,Valley Irrigation Run Time,2017-08-27,"Valmont Industries, Inc.",2.8,5,2023-10-17
1296,VMI,Valley ICON,2016-12-19,"Valmont Industries, Inc.",5.0,2,2023-10-17
1297,VMI,Scheduling by Prospera,2018-04-23,"Valmont Industries, Inc.",3.66667,3,2023-10-17
1298,VNO,Vornado,2019-09-20,Vornado Realty Trust,4.5,34,2023-10-17
1299,VOD,My Vodafone,2016-09-16,Vodafone-Panafon S.A.,2.9598,398,2023-10-17
1300,VOD,Vodafone Mobile Wi-Fi Monitor,2012-05-31,Vodafone Sales and Services Limited,2.40952,105,2023-10-17
1301,VOD,Ana Vodafone,2011-06-02,Vodafone International Services LLC,3.15426,2068,2023-10-17
1302,VOD,My Vodafone Italia,2010-04-17,Vodafone Omnitel N.V.,2.02242,223,2023-10-17
1303,VOXX,RCA Signal Finder,2018-10-11,Voxx international Corp,2.17043,487,2023-10-17
1304,VOXX,VOXX_LINK,2018-12-01,Voxx international Corp,1.66667,27,2023-10-17
1305,VOXX,TERK Signal Finder,2019-03-08,Voxx international Corp,1.87879,66,2023-10-17
1306,VRNS,My Varonis,2020-11-06,"Varonis Systems, Inc",4.91934,62,2023-10-17
1307,VRSK,Verisk Events,2023-01-15,"Verisk Analytics, Inc.",0.0,0,2023-10-17
1308,VSAT,My Viasat,2018-02-19,Viasat Inc.,4.22152,1756,2023-10-17
1309,VSAT,Viasat Browser,2018-08-05,Viasat Inc.,3.38776,98,2023-10-17
1310,VSAT,Viasat Shield,2019-08-14,Viasat Inc.,1.4359,39,2023-10-17
1311,VSAT,Viasat Voice Pro,2017-12-15,Viasat Inc.,0.0,0,2023-10-17
1312,VSI,The Vitamin Shoppe,2016-11-01,"Vitamin Shoppe Industries, Inc.",4.82669,40303,2023-10-17
1313,VSLR,Vivint Solar a Sunrun Company,2017-11-19,"Vivint Solar Developer, LLC.",2.52766,235,2023-10-17
1314,VUZI,Vuzix Companion,2018-11-07,Vuzix Corporation,3.52632,19,2023-10-17
1315,VVUS,Quest Creator: Event Manager,2018-08-12,Vivus Hub LTD,0.0,0,2023-10-17
1316,VVUS,Motics: Admob Analytics,2021-06-25,Vivus Hub LTD,0.0,0,2023-10-17
1317,VVV,Valvoline Instant Oil Change,2018-01-24,"Valvoline, LLC",4.63611,1778,2023-10-17
1318,VVV,Valvoline Connect,2021-09-07,Valvoline Cummins Private Limited,0.0,0,2023-10-17
1319,W,Wayfair – Shop All Things Home,2014-03-30,Wayfair LLC,4.85953,1799123,2023-10-17
1320,W,Joss & Main: Furniture & Decor,2012-05-21,Wayfair LLC,4.85973,62766,2023-10-17
1321,WABC,Westamerica Bank,2015-11-12,Westamerica Bancorporation,4.68971,3645,2023-10-17
1322,WAFD,WaFd Bank,2015-11-16,Washington Federal,4.84671,1807,2023-10-17
1323,WAFD,WaFd Bank,2015-11-16,Washington Federal,4.84671,1807,2023-10-17
1324,WAGE,EZ Receipts,2011-01-07,WageWorks,4.70729,75851,2023-10-17
1325,WAGE,FSAFEDS,2016-09-11,WageWorks,4.79119,38782,2023-10-17
1326,WAGE,Spending Account (CHSA),2017-10-07,WageWorks,1.35068,442,2023-10-17
1327,WATT,WattUp,2021-07-28,ENERGOUS CORPORATION,4.2,5,2023-10-17
1328,WB,天气通-15日空气质量天气预报,2011-09-08,Weibo Internet Technology (China) Co.Ltd.,4.5,444,2023-10-17
1329,WB,绿洲-遇见美好遇见你,2019-08-29,Weibo Internet Technology (China) Co.Ltd.,4.62005,379,2023-10-17
1330,WBK,Westpac,2008-12-17,Westpac Banking Corporation,4.29577,142,2023-10-17
1331,WBK,Westpac Share Trading,2015-02-04,Westpac Banking Corporation,4.54945,91,2023-10-17
1332,WBT,Convotherm 4 Mobile Simulator,2017-02-01,"Welbilt, Inc.",0.0,0,2023-10-17
1333,WBT,Specification Line Connect,2018-06-09,"Welbilt, Inc.",4.33333,6,2023-10-17
1334,WCG,MyWellCare,2015-01-06,"WellCare Health Plans, Inc.",1.75758,132,2023-10-17
1335,WDC,My Cloud Home,2017-08-30,"Western Digital Technologies, Inc.",4.72928,9290,2023-10-17
1336,WEC,Minnesota Energy Resources,2019-12-06,WEC Energy Group Inc.,4.7895,4057,2023-10-17
1337,WEC,We Energies,2021-02-15,WEC Energy Group Inc.,4.80258,21619,2023-10-17
1338,WEC,Peoples Gas Chicago,2019-11-12,WEC Energy Group Inc.,4.85883,25317,2023-10-17
1339,WEC,Wisconsin Public Service (WPS),2019-09-13,WEC Energy Group Inc.,4.77848,12252,2023-10-17
1340,WEC,Michigan Gas Utilities (MGU),2019-12-06,WEC Energy Group Inc.,4.82721,4636,2023-10-17
1341,WERN,Werner Final Mile,2017-04-26,"Werner Enterprises, Inc.",4.66667,6,2023-10-17
1342,WHR,Whirlpool,2015-08-31,Whirlpool Corporation,4.66709,14641,2023-10-17
1343,WIFI,Boingo Wi-Finder,2008-12-07,"Boingo Wireless, Inc.",4.35389,1800,2023-10-17
1344,WIFI,Boingo for Military,2021-08-03,"Boingo Wireless, Inc.",1.45064,233,2023-10-17
1345,WING,Wingstop,2011-08-08,"Wingstop Restaurants, Inc.",4.90313,767320,2023-10-17
1346,WK,Workiva Amplify,2023-08-01,Workiva Inc.,0.0,0,2023-10-17
1347,WM,My WM,2013-10-07,"Waste Management, Inc.",4.62363,32229,2023-10-17
1348,WMK,Weis Markets,2012-02-20,"Weis Markets, Inc.",4.42666,2182,2023-10-17
1349,WMK,Weis Pharmacy,2023-01-25,"Weis Markets, Inc.",4.77802,455,2023-10-17
1350,WMS,Advanced Drainage Systems,2017-05-08,"Advanced Drainage Systems, Inc",5.0,1,2023-10-17
1351,WMS,ADS Installation Guides,2017-11-30,"Advanced Drainage Systems, Inc",5.0,1,2023-10-17
1352,WMT,Walmart: Shopping & Savings,2009-11-02,Walmart,4.80653,9409966,2023-10-17
1353,WMT,Me@Walmart,2019-11-14,Walmart,4.73718,243394,2023-10-17
1354,WMT,Walmart InHome Delivery,2019-10-21,Walmart,4.57139,6913,2023-10-17
1355,WORK,Slack,2013-03-20,"Slack Technologies, Inc.",3.7238800000000003,17514,2023-10-17
1356,WORK,Slack for EMM,2017-08-07,"Slack Technologies, Inc.",2.94828,58,2023-10-17
1357,WORK,Slack for Intune,2021-05-03,"Slack Technologies, Inc.",2.29412,17,2023-10-17
1358,WORX,Scanworx,2020-08-05,SCWorx Corp.,0.0,0,2023-10-17
1359,WPRT,BRC Gas Equipment,2015-03-04,Westport Fuel Systems Italia SRL,0.0,0,2023-10-17
1360,WRK,WestRock - Phoenix,2015-08-17,WestRock Company,0.0,0,2023-10-17
1361,WSBC,WesBanco Consumer Mobile,2021-07-29,WesBanco,4.72175,16144,2023-10-17
1362,WSBC,WesBanco CashFlow Connect,2021-07-29,WesBanco,2.77778,9,2023-10-17
1363,WSM,Williams Sonoma Registry,2014-03-04,"Williams-Sonoma, Inc.",4.66906,2928,2023-10-17
1364,WSM,west elm registry,2014-05-13,"Williams-Sonoma, Inc.",4.68909,1412,2023-10-17
1365,WSM,Pottery Barn Wedding Registry,2017-04-06,"Williams-Sonoma, Inc.",4.77827,3076,2023-10-17
1366,WSM,Pottery Barn Kids Shopping,2017-03-28,"Williams-Sonoma, Inc.",4.69459,4106,2023-10-17
1367,WTFC,Wintrust Community Banks,2022-07-15,Wintrust Financial Corporation,4.6928,6312,2023-10-17
1368,WTFC,iBB at Wintrust Bank,2014-07-01,Wintrust Financial Corporation,1.27586,29,2023-10-17
1369,WTS,Watts® Home,2020-03-03,"Watts Water Technologies, Inc",4.54404,897,2023-10-17
1370,WTS,Watts® OnSite,2021-04-21,"Watts Water Technologies, Inc",4.66667,3,2023-10-17
1371,WTS,tekmarNet,2019-06-28,"Watts Water Technologies, Inc",1.8571400000000002,7,2023-10-17
1372,WU,Western Union Send Money Now,2011-05-10,The Western Union Company,4.80672,648596,2023-10-17
1373,WY,Weyerhaeuser Document Library,2013-11-13,Weyerhaeuser NR Company,5.0,4,2023-10-17
1374,WYND,Lifestyle by Wyndham,2020-03-04,Wyndham Destinations Asia Pacific Pty Ltd,0.0,0,2023-10-17
1375,XEL,My Xcel Energy,2021-03-12,Xcel Energy Inc.,2.93232,1448,2023-10-17
1376,XEL,Xcel Energy Investor Relations,2015-12-17,Xcel Energy Inc.,2.25,16,2023-10-17
1377,XOM,Exxon Mobil Rewards+,2013-07-31,Exxon Mobil Corporation,4.7946,130184,2023-10-17
1378,XOM,ExxonMobil Eventful,2020-03-30,Exxon Mobil Corporation,0.0,0,2023-10-17
1379,XPO,XPO Moves The Tour: The Game,2019-07-02,"XPO LOGISTICS, INC.",4.75,16,2023-10-17
1380,XRAY,Dentsply Sirona Events,2020-02-25,"DENTSPLY SIRONA, Inc.",0.0,0,2023-10-17
1381,XRAY,Dentsply Sirona SMA 2.0,2021-01-06,"DENTSPLY SIRONA, Inc.",0.0,0,2023-10-17
1382,XYL,Xylem Cost Calculator,2018-07-07,Xylem Inc.,5.0,1,2023-10-17
1383,YAYO,PDQ Driver,2019-08-20,YayYo LLC,4.0,4,2023-10-17
1384,YELP,"Yelp: Food, Delivery & Reviews",2019-02-11,"Yelp, Inc.",4.35784,1004582,2023-10-17
1385,YELP,Yelp for Business App,2014-12-17,"Yelp, Inc.",3.86805,10383,2023-10-17
1386,Z,Zillow Real Estate & Rentals,2009-04-29,"Zillow, Inc.",4.80236,7112076,2023-10-17
1387,Z,Zillow Rentals,2012-09-06,"Zillow, Inc.",4.78308,350002,2023-10-17
1388,Z,Mortgage by Zillow,2011-06-07,"Zillow, Inc.",4.78775,37310,2023-10-17
1389,Z,Zillow 3D Home,2018-01-17,"Zillow, Inc.",4.66547,3378,2023-10-17
1390,Z,Zillow Rental Manager,2014-01-21,"Zillow, Inc.",4.56257,10011,2023-10-17
1391,ZDGE,ZEDGE™ Wallpapers & Ringtones,2016-03-21,Zedge Holdings Inc,4.08104,31255,2023-10-17
1392,ZEN,Zendesk Support,2016-11-15,"Zendesk, Inc.",4.52545,3772,2023-10-17
1393,ZEN,Zendesk Chat,2012-08-07,"Zendesk, Inc.",4.54659,719,2023-10-17
1394,ZNGA,Zynga Poker ™ - Texas Hold'em,2010-05-14,Zynga Inc.,4.50289,104745,2023-10-17
1395,ZS,Zscaler Client Connector,2017-08-01,Zscaler inc,2.6973700000000003,76,2023-10-17
1396,ZS,Zscaler SafeBrowser,2013-03-25,Zscaler inc,2.75,4,2023-10-17
1397,ZS,Zscaler Executive Insights,2019-09-06,Zscaler inc,4.07692,13,2023-10-17
1398,ZS,Zscaler Events,2019-08-07,Zscaler inc,5.0,3,2023-10-17
1399,ZS,Zscaler Podcasts,2021-03-31,Zscaler inc,5.0,3,2023-10-17
1400,ZTS,ZoetisDx,2020-12-21,Zoetis Inc.,2.25,20,2023-10-17
1401,ZTS,Zoetis Meetings & Events,2013-12-15,Zoetis Inc.,2.0,3,2023-10-17
1402,ZTS,Kalendarz Bocian,2016-10-07,Zoetis Polska SP Z O O,0.0,0,2023-10-17
1403,ZTS,PetDialog Studies App,2019-08-29,Zoetis Inc.,0.0,0,2023-10-17
1404,ZUMZ,Zumiez,2016-10-17,Zumiez Inc.,4.44707,4337,2023-10-17
1405,ZVO,UAGC Talon Mobile,2011-06-07,Zovio Inc,2.77143,35,2023-10-17
1406,ZVO,Constellation for UAGC,2011-07-05,Zovio Inc,2.4,50,2023-10-17
1407,ZVO,Rockies Talon Mobile,2010-12-14,Zovio Inc,5.0,1,2023-10-17
1408,ZVO,Constellation for Rockies,2013-08-01,Zovio Inc,5.0,2,2023-10-17
1409,ZYXI,Zynex Medical,2019-10-22,"Zynex Medical, Inc.",5.0,3,2023-10-17
1410,LYFT,BIKETOWNpdx,2016-07-18,"Lyft, Inc.",4.53185,1758,2023-10-17
1411,DPZ,Domino's Delivery Experience,2018-10-08,Domino's Pizza LLC,1.72023,1226,2023-10-17
1412,DPZ,Domino's Store Experience,2021-02-15,Domino's Pizza LLC,1.50955,157,2023-10-17
1413,UBER,Uber Freight,2017-02-04,"Uber Technologies, Inc.",4.71992,8569,2023-10-17
1414,SBUX,Starbucks Kuwait,2022-10-03,Starbucks Coffee Company,4.3691,233,2023-10-17
1415,SBUX,Starbucks Hong Kong,2013-09-12,Starbucks Coffee Company,1.48,100,2023-10-17
1416,DAL,Delta Conferences,2017-02-18,"Delta Air Lines, Inc",4.14286,7,2023-10-17
1417,DAL,Cloud Crew,2019-07-15,"Delta Air Lines, Inc",4.51111,45,2023-10-17
1418,MSFT,Microsoft Authenticator,2015-05-30,Microsoft Corporation,4.77879,292084,2023-10-17
1419,MSFT,Microsoft Excel,2014-03-27,Microsoft Corporation,4.7599,966374,2023-10-17
1420,INST,Portfolium,2015-01-28,"Instructure, Inc.",3.22222,72,2023-10-17
1421,W,AllModern,2015-03-18,Wayfair LLC,4.86323,27901,2023-10-17
1422,W,Birch Lane,2020-01-14,Wayfair LLC,4.88015,7326,2023-10-17
1423,W,Perigold,2020-03-24,Wayfair LLC,4.91054,4147,2023-10-17
1424,TBBK,U.S. Bank ReliaCard,2014-07-16,U.S. Bancorp,4.69906,201641,2023-10-17
1425,TBBK,U.S. Bank Access® OnlineMobile,2014-09-30,U.S. Bancorp,4.43487,2449,2023-10-17
1426,TBBK,U.S. Bank Trust & Investments,2016-09-22,U.S. Bancorp,3.1481500000000002,27,2023-10-17
1427,HD,Workforce Tools,2018-07-11,"The Home Depot, Inc.",4.80988,114709,2023-10-17
1428,NKE,Nike Adapt,2019-02-12,"Nike, Inc",4.70343,6845,2023-10-17
1429,KR,Fry's,2012-12-19,The Kroger Co.,4.78706,115620,2023-10-17
1430,KR,Ralphs,2012-12-19,The Kroger Co.,4.75601,60342,2023-10-17
1431,ADBE,Adobe Spark Video,2014-05-08,Adobe Inc.,4.74043,22241,2023-10-17
1432,ALL,Allstate Identity Protection,2019-10-04,Allstate Insurance Company,2.3037900000000002,79,2023-10-17
1433,ALL,Virtual Assist,2016-10-19,Allstate Insurance Company,1.9814,215,2023-10-17
1434,INTU,TaxCaster: Tax Calculator,2009-12-18,Intuit Inc.,3.68326,442,2023-10-17
1435,INTU,QuickBooks Workforce,2014-07-17,Intuit Inc.,4.55926,114334,2023-10-17
1436,PW,PowerSchool University,2013-06-17,PowerSchool Group LLC,5.0,1,2023-10-17
1437,PW,PowerSchool Events,2019-02-05,PowerSchool Group LLC,5.0,3,2023-10-17
1438,PW,eSchoolPLUS Family,2014-09-25,PowerSchool Group LLC,1.61372,554,2023-10-17
1439,BBY,Best Buy Assured Living,2017-07-15,"Best Buy Co., Inc.",4.78571,14,2023-10-17
1440,NFLX,Stickers Las Chicas del Cable,2019-08-31,"Netflix, Inc.",3.125,8,2023-10-17
1441,PAYX,Paychex Benefit Account,2013-09-19,Paychex Inc.,3.63687,358,2023-10-17
1442,PAYX,Paychex Time Kiosk,2017-01-04,Paychex Inc.,2.61289,31,2023-10-17
1443,F,Ford Pro Telematics Drive,2020-06-10,Ford Motor Company,4.0,1,2023-10-17
1444,BOX,Paper by Dropbox,2016-08-07,"Dropbox, Inc.",4.08578,816,2023-10-17
1445,BOX,Dropbox EMM,2016-03-07,"Dropbox, Inc.",4.71781,202,2023-10-17
1446,LOW,"Delivered, by Lowe's",2020-11-03,"Lowe's Companie's, Inc.",1.7126000000000001,254,2023-10-17
1447,RCL,Royal Caribbean Kids,2020-07-07,Royal Caribbean Cruises Ltd.,4.44,25,2023-10-17
1448,RCL,Celebrity Edge Access Tour,2018-11-02,Royal Caribbean Cruises Ltd.,3.78503,521,2023-10-17
1449,CZR,Caesars Wellness Challenge,2018-10-09,Caesars Entertainment Corporation,4.75,4,2023-10-17
1450,CZR,ELDOFIT,2019-09-13,Caesars Entertainment Corporation,0.0,0,2023-10-17
1451,TM,Lexus Financial Services,2011-10-26,TOYOTA MOTOR CREDIT CORPORATION,4.79297,41763,2023-10-17
1452,TM,myTCPR,2017-08-25,TOYOTA MOTOR CREDIT CORPORATION,4.82003,2945,2023-10-17
1453,TXRH,Bubba's 33,2015-12-29,"TEXAS ROADHOUSE HOLDINGS, LLC",4.79872,467,2023-10-17
1454,TXRH,Jaggers,2020-09-24,"TEXAS ROADHOUSE HOLDINGS, LLC",4.1087,46,2023-10-17
1455,XOM,Mobil Serv Sample Scan,2015-10-03,Exxon Mobil Corporation,1.8,5,2023-10-17
1456,XOM,Mobil New Zealand,2020-04-15,Exxon Mobil Corporation,4.84615,13,2023-10-17
1457,XOM,EMformation,2019-05-08,Exxon Mobil Corporation,4.23529,17,2023-10-17
1458,RESN,AutoFugue,2015-08-22,"Resonant Cavity, LLC",4.90909,11,2023-10-17
1459,CNDT,NJ E-ZPass,2021-03-25,Conduent Inc.,2.28428,299,2023-10-17
1460,BBVA,BBVA México,2010-06-03,"BBVA Bancomer, S.A.",4.85994,98483,2023-10-17
1461,ALLY,Ally Racer,2021-08-30,Ally Financial Inc.,4.66667,21,2023-10-17
1462,BIDU,Simeji,2014-09-17,Baidu Japan Inc.,4.63191,959,2023-10-17
1463,BIDU,Simeji,2014-09-17,Baidu Japan Inc.,4.63191,959,2023-10-17
1464,BIDU,HAHAmoji - Funny Face Camera and GIF Emoji Maker,2017-06-08,Baidu Japan Inc.,4.8285,449,2023-10-17
1465,HUD,MHVFCU Mobile Banking,2012-01-04,Mid-Hudson Valley Federal Credit Union,4.77435,5021,2023-10-17
1466,ALGN,Time Logger for Clinical Study,2016-12-20,"Align Technology, Inc.",1.0,1,2023-10-17
1467,LOGM,LastPass Password Manager,2009-08-01,"LogMeIn, Inc.",4.43114,51769,2023-10-17
1468,LOGM,join.me - Simple Meetings,2011-02-02,"LogMeIn, Inc.",4.20822,1897,2023-10-17
1469,RP,RealPage Commercial Payments,2021-04-09,"RealPage, Inc.",0.0,0,2023-10-17
1470,FISV,CardValet,2014-12-18,"Fiserv, Inc",4.59801,18749,2023-10-17
1471,SYY,Sysco Events,2020-01-17,Sysco Corporation,0.0,0,2023-10-17
1472,SYY,SYGMA Driver,2020-01-08,Sysco Corporation,4.50746,201,2023-10-17
1473,DGX,MyQuest Mexico,2021-01-15,"Quest Diagnostics, Inc.",0.0,0,2023-10-17
1474,BOX,FREECABLE TV: News & TV Shows,2016-09-21,MixerBox Inc.,4.66474,40592,2023-10-17
1475,FRO,Jobulator,2012-02-01,Frontline Technologies Group LLC,2.63224,397,2023-10-17
1476,FRO,Frontline ERP & SIS,2015-08-21,Frontline Technologies Group LLC,2.10652,291,2023-10-17
1477,FRO,ProgressBook Parent/Student,2021-08-18,Frontline Technologies Group LLC,4.71854,604,2023-10-17
1478,FHB,FHB Commercial Online Guam,2016-09-07,First Hawaiian Bank,0.0,0,2023-10-17
1479,FHB,FHB Wealth Management,2021-09-08,First Hawaiian Bank,0.0,0,2023-10-17
